,id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,installments,attributes,original_price,category_id,official_store_id,domain_id,catalog_product_id,tags,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,discounts,seller.id,seller.permalink,seller.registration_date,seller.car_dealer,seller.real_estate_agency,seller.tags,seller.seller_reputation.power_seller_status,seller.seller_reputation.level_id,seller.seller_reputation.metrics.cancellations.period,seller.seller_reputation.metrics.cancellations.rate,seller.seller_reputation.metrics.cancellations.value,seller.seller_reputation.metrics.claims.period,seller.seller_reputation.metrics.claims.rate,seller.seller_reputation.metrics.claims.value,seller.seller_reputation.metrics.delayed_handling_time.period,seller.seller_reputation.metrics.delayed_handling_time.rate,seller.seller_reputation.metrics.delayed_handling_time.value,seller.seller_reputation.metrics.sales.period,seller.seller_reputation.metrics.sales.completed,seller.seller_reputation.transactions.canceled,seller.seller_reputation.transactions.period,seller.seller_reputation.transactions.total,seller.seller_reputation.transactions.ratings.negative,seller.seller_reputation.transactions.ratings.neutral,seller.seller_reputation.transactions.ratings.positive,seller.seller_reputation.transactions.completed,prices.id,prices.prices,prices.presentation.display_currency,prices.payment_method_prices,prices.reference_prices,prices.purchase_discounts,address.state_id,address.state_name,address.city_id,address.city_name,address.area_code,address.phone1,shipping.free_shipping,shipping.mode,shipping.tags,shipping.logistic_type,shipping.store_pick_up,seller_address.id,seller_address.comment,seller_address.address_line,seller_address.zip_code,seller_address.country.id,seller_address.country.name,seller_address.state.id,seller_address.state.name,seller_address.city.id,seller_address.city.name,seller_address.latitude,seller_address.longitude,seller_contact.contact,seller_contact.other_info,seller_contact.area_code,seller_contact.phone,seller_contact.area_code2,seller_contact.phone2,seller_contact.email,seller_contact.webpage,location.address_line,location.zip_code,location.subneighborhood,location.neighborhood.id,location.neighborhood.name,location.city.id,location.city.name,location.state.id,location.state.name,location.country.id,location.country.name,location.latitude,location.longitude,seller.home_image_url
0,MLA1130578098,MLA,Departamento - Caballito,43500,,ARS,1,0,classified,gold_premium,2022-06-03T04:00:00.000Z,used,https://departamento.mercadolibre.com.ar/MLA-1130578098-departamento-caballito-_JM,http://http2.mlstatic.com/D_661417-MLA49568562088_042022-I.jpg,661417-MLA49568562088_042022,False,,"[{'id': 'ITEM_CONDITION', 'value_id': '2230581', 'value_name': 'Usado', 'attribute_group_id': '', 'source': 1, 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230581', 'name': 'Usado', 'struct': None, 'source': 1}], 'attribute_group_name': ''}, {'id': 'HAS_TELEPHONE_LINE', 'name': 'Línea telefónica', 'attribute_group_id': 'CARACTERISTICAS', 'values': [{'id': '242084', 'name': 'No', 'struct': None, 'source': 4709975701260268}], 'attribute_group_name': 'Características adicionales', 'source': 4709975701260268, 'value_id': '242084', 'value_name': 'No', 'value_struct': None}, {'value_name': 'No', 'value_struct': None, 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities', 'source': 4709975701260268, 'id': 'HAS_AIR_CONDITIONING', 'name': 'Aire acondicionado', 'value_id': '242084', 'values': [{'name': 'No', 'struct': None, 'source': 4709975701260268, 'id': '242084'}]}, {'values': [{'source': 4709975701260268, 'id': None, 'name': '1', 'struct': None}], 'id': 'BEDROOMS', 'name': 'Dormitorios', 'value_struct': None, 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268, 'value_id': None, 'value_name': '1', 'attribute_group_id': 'FIND'}, {'value_id': None, 'value_name': '39 m²', 'value_struct': {'number': 39, 'unit': 'm²'}, 'id': 'COVERED_AREA', 'name': 'Superficie cubierta', 'values': [{'id': None, 'name': '39 m²', 'struct': {'number': 39, 'unit': 'm²'}, 'source': 4709975701260268}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268}, {'value_struct': None, 'source': 4709975701260268, 'id': 'FULL_BATHROOMS', 'name': 'Baños', 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 4709975701260268}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'value_id': None, 'value_name': '1'}, {'id': 'ROOMS', 'name': 'Ambientes', 'value_id': None, 'value_name': '2', 'value_struct': None, 'values': [{'source': 4709975701260268, 'id': None, 'name': '2', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268}, {'id': 'TOTAL_AREA', 'value_name': '42 m²', 'value_struct': {'unit': 'm²', 'number': 42}, 'values': [{'id': None, 'name': '42 m²', 'struct': {'number': 42, 'unit': 'm²'}, 'source': 4709975701260268}], 'name': 'Superficie total', 'value_id': None, 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268}, {'id': 'OPERATION', 'name': 'Operación', 'attribute_group_id': 'MAIN', 'source': 1, 'attribute_group_name': 'Principales', 'value_id': '242073', 'value_name': 'Alquiler', 'value_struct': None, 'values': [{'source': 1, 'id': '242073', 'name': 'Alquiler', 'struct': None}]}, {'id': 'PROPERTY_TYPE', 'name': 'Inmueble', 'value_name': 'Departamento', 'values': [{'struct': None, 'source': 1, 'id': '242062', 'name': 'Departamento'}], 'value_id': '242062', 'value_struct': None, 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales', 'source': 1}]",,MLA1473,2695.0,MLA-APARTMENTS_FOR_RENT,,[],1,True,,,,,,,155651025,http://perfil.mercadolibre.com.ar/GOLDSTEINPROPIEDADES,2015-03-04T13:50:43.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",,,365 days,0.0,0,365 days,0,0,365 days,0,0,365 days,0,0,historic,0,0.0,0.0,0.0,0,MLA1130578098,"[{'id': '1', 'type': 'standard', 'amount': 43500, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-04-04T18:23:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",ARS,[],[],[],TUxBUENBUGw3M2E1,Capital Federal,TUxBQ0NBUGZlZG1sYQ,Capital Federal,,,False,not_specified,[],not_specified,False,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQkFMTTMwNTBa,Almagro,,,Goldstein Propiedades,,,,,,,,Donato Alvarez al 700,,,TUxBQkNBQjM4MDda,Caballito,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,AR,Argentina,-34.61696,-58.457867,
1,MLA1130495400,MLA,Hermoso Departamento Con Increíble Vista ,60000,,ARS,1,0,classified,gold_premium,2022-06-02T15:59:33.000Z,used,https://departamento.mercadolibre.com.ar/MLA-1130495400-hermoso-departamento-con-increible-vista-_JM,http://http2.mlstatic.com/D_713441-MLA49556961221_042022-I.jpg,713441-MLA49556961221_042022,False,,"[{'value_id': '2230581', 'value_name': 'Usado', 'attribute_group_name': '', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_id': '', 'source': 1, 'value_struct': None, 'values': [{'source': 1, 'id': '2230581', 'name': 'Usado', 'struct': None}]}, {'id': 'HAS_AIR_CONDITIONING', 'name': 'Aire acondicionado', 'value_id': '242085', 'value_name': 'Sí', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None, 'source': 6316276763983939}], 'attribute_group_id': 'COMOYAMEN', 'attribute_group_name': 'Comodidades y amenities', 'source': 6316276763983939}, {'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6316276763983939}], 'attribute_group_id': 'FIND', 'source': 6316276763983939, 'value_struct': None, 'name': 'Dormitorios', 'value_id': None, 'value_name': '1', 'attribute_group_name': 'Ficha técnica', 'id': 'BEDROOMS'}, {'source': 6316276763983939, 'id': 'COVERED_AREA', 'name': 'Superficie cubierta', 'value_id': None, 'value_name': '32 m²', 'values': [{'id': None, 'name': '32 m²', 'struct': {'unit': 'm²', 'number': 32}, 'source': 6316276763983939}], 'attribute_group_name': 'Ficha técnica', 'value_struct': {'number': 32, 'unit': 'm²'}, 'attribute_group_id': 'FIND'}, {'value_id': None, 'value_name': '1', 'value_struct': None, 'source': 6316276763983939, 'id': 'FULL_BATHROOMS', 'values': [{'struct': None, 'source': 6316276763983939, 'id': None, 'name': '1'}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'name': 'Baños'}, {'id': 'ROOMS', 'value_id': None, 'values': [{'name': '2', 'struct': None, 'source': 6316276763983939, 'id': None}], 'source': 6316276763983939, 'name': 'Ambientes', 'value_name': '2', 'value_struct': None, 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'name': 'Superficie total', 'value_id': None, 'value_struct': {'number': 34, 'unit': 'm²'}, 'values': [{'name': '34 m²', 'struct': {'number': 34, 'unit': 'm²'}, 'source': 6316276763983939, 'id': None}], 'source': 6316276763983939, 'id': 'TOTAL_AREA', 'value_name': '34 m²', 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'attribute_group_id': 'MAIN', 'value_name': 'Alquiler', 'name': 'Operación', 'value_id': '242073', 'value_struct': None, 'values': [{'source': 1, 'id': '242073', 'name': 'Alquiler', 'struct': None}], 'attribute_group_name': 'Principales', 'source': 1, 'id': 'OPERATION'}, {'value_struct': None, 'values': [{'id': '242062', 'name': 'Departamento', 'struct': None, 'source': 1}], 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales', 'source': 1, 'id': 'PROPERTY_TYPE', 'name': 'Inmueble', 'value_id': '242062', 'value_name': 'Departamento'}]",,MLA1473,,MLA-APARTMENTS_FOR_RENT,,['good_quality_picture'],2,True,,,,,,,173700530,http://perfil.mercadolibre.com.ar/MAPE6657475,2019-11-20T11:03:18.000-04:00,False,False,"['normal', 'messages_as_seller']",,,365 days,0.0,0,365 days,0,0,365 days,0,0,365 days,0,0,historic,0,0.0,0.0,0.0,0,MLA1130495400,"[{'id': '1', 'type': 'standard', 'amount': 60000, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-04-03T02:49:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",ARS,[],[],[],TUxBUENBUGw3M2E1,Capital Federal,TUxBQ0NBUGZlZG1sYQ,Capital Federal,,,False,not_specified,[],,False,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQk1PTjUxOTJa,Monserrat,,,,,,,,,,,"Av. del Libertador & Manzanares, Buenos Aires, Argentina",,,TUxBQk7a0TcwOTRa,Núñez,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,AR,Argentina,-34.54327,-58.461285,
2,MLA1130906965,MLA,Departamento - Monoambiente - Martin Rosario,35000,,ARS,1,0,classified,gold_premium,2022-06-05T04:00:00.000Z,used,https://departamento.mercadolibre.com.ar/MLA-1130906965-departamento-monoambiente-martin-rosario-_JM,http://http2.mlstatic.com/D_865938-MLA49586280463_042022-I.jpg,865938-MLA49586280463_042022,False,,"[{'values': [{'id': '2230581', 'name': 'Usado', 'struct': None, 'source': 1}], 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230581', 'attribute_group_name': '', 'source': 1, 'value_name': 'Usado', 'value_struct': None, 'attribute_group_id': ''}, {'name': 'Línea telefónica', 'values': [{'id': '242084', 'name': 'No', 'struct': None, 'source': 4709975701260268}], 'attribute_group_name': 'Características adicionales', 'attribute_group_id': 'CARACTERISTICAS', 'source': 4709975701260268, 'id': 'HAS_TELEPHONE_LINE', 'value_id': '242084', 'value_name': 'No', 'value_struct': None}, {'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None, 'source': 4709975701260268}], 'attribute_group_name': 'Comodidades y amenities', 'source': 4709975701260268, 'id': 'HAS_AIR_CONDITIONING', 'name': 'Aire acondicionado', 'value_id': '242084', 'value_struct': None, 'attribute_group_id': 'COMOYAMEN'}, {'value_id': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 4709975701260268}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268, 'id': 'BEDROOMS', 'value_name': '1', 'value_struct': None, 'name': 'Dormitorios'}, {'value_id': None, 'value_name': '36 m²', 'source': 4709975701260268, 'id': 'COVERED_AREA', 'name': 'Superficie cubierta', 'value_struct': {'number': 36, 'unit': 'm²'}, 'values': [{'id': None, 'name': '36 m²', 'struct': {'number': 36, 'unit': 'm²'}, 'source': 4709975701260268}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'id': 'FULL_BATHROOMS', 'value_id': None, 'attribute_group_id': 'FIND', 'source': 4709975701260268, 'name': 'Baños', 'value_name': '1', 'value_struct': None, 'values': [{'struct': None, 'source': 4709975701260268, 'id': None, 'name': '1'}], 'attribute_group_name': 'Ficha técnica'}, {'value_id': None, 'value_struct': None, 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'source': 4709975701260268, 'id': 'ROOMS', 'name': 'Ambientes', 'value_name': '1', 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 4709975701260268}]}, {'source': 4709975701260268, 'name': 'Superficie total', 'value_id': None, 'value_struct': {'number': 38, 'unit': 'm²'}, 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'id': 'TOTAL_AREA', 'value_name': '38 m²', 'values': [{'struct': {'number': 38, 'unit': 'm²'}, 'source': 4709975701260268, 'id': None, 'name': '38 m²'}]}, {'value_name': 'Alquiler', 'values': [{'id': '242073', 'name': 'Alquiler', 'struct': None, 'source': 1}], 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales', 'source': 1, 'id': 'OPERATION', 'value_id': '242073', 'value_struct': None, 'name': 'Operación'}, {'name': 'Inmueble', 'value_id': '242062', 'value_struct': None, 'values': [{'id': '242062', 'name': 'Departamento', 'struct': None, 'source': 1}], 'source': 1, 'id': 'PROPERTY_TYPE', 'value_name': 'Departamento', 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales'}]",,MLA1473,,MLA-APARTMENTS_FOR_RENT,,[],3,True,,,,,,,132756485,http://perfil.mercadolibre.com.ar/ECHEVERRIAMASSOUD,2019-02-20T11:16:45.000-04:00,False,True,"['real_estate_agency', 'messages_as_seller']",,,365 days,0.0,0,365 days,0,0,365 days,0,0,365 days,0,0,historic,0,0.0,0.0,0.0,0,MLA1130906965,"[{'id': '1', 'type': 'standard', 'amount': 35000, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-04-06T11:22:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",ARS,[],[],[],TUxBUFNBTmU5Nzk2,Santa Fe,TUxBQ1JPUzg1Yjg3,Rosario,,,False,not_specified,[],not_specified,False,,,,,AR,Argentina,AR-S,Santa Fe,TUxBQ1JPUzg1Yjg3,Rosario,,,Echeverría & Massoud,,,,,,,,Zeballos al 300,,,TVhYTWFydGluVFV4QlExSlBVemcxWWpnMw,Martin,TUxBQ1JPUzg1Yjg3,Rosario,TUxBUFNBTmU5Nzk2,Santa Fe,AR,Argentina,-32.957275,-60.629326,https://resources.mlstatic.com/classifieds_accounts/MLA_real_estate_agency/132756485_home.jpg
3,MLA1130879219,MLA,"2 Amb. Dpto. Caballito, Excelente Ubicacion",45000,,ARS,1,0,classified,gold_premium,2022-06-04T04:03:59.000Z,used,https://departamento.mercadolibre.com.ar/MLA-1130879219-2-amb-dpto-caballito-excelente-ubicacion-_JM,http://http2.mlstatic.com/D_823815-MLA49580738956_042022-I.jpg,823815-MLA49580738956_042022,False,,"[{'name': 'Condición del ítem', 'value_id': '2230581', 'attribute_group_id': '', 'attribute_group_name': '', 'source': 1, 'id': 'ITEM_CONDITION', 'value_struct': None, 'values': [{'id': '2230581', 'name': 'Usado', 'struct': None, 'source': 1}], 'value_name': 'Usado'}, {'id': 'BEDROOMS', 'name': 'Dormitorios', 'value_id': None, 'value_name': '1', 'value_struct': None, 'attribute_group_name': 'Ficha técnica', 'source': 6316276763983939, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6316276763983939}], 'attribute_group_id': 'FIND'}, {'id': 'COVERED_AREA', 'values': [{'id': None, 'name': '45 m²', 'struct': {'unit': 'm²', 'number': 45}, 'source': 6316276763983939}], 'attribute_group_name': 'Ficha técnica', 'source': 6316276763983939, 'name': 'Superficie cubierta', 'value_id': None, 'value_name': '45 m²', 'value_struct': {'unit': 'm²', 'number': 45}, 'attribute_group_id': 'FIND'}, {'id': 'FULL_BATHROOMS', 'value_name': '1', 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 6316276763983939}], 'source': 6316276763983939, 'name': 'Baños', 'value_id': None, 'value_struct': None, 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'name': 'Ambientes', 'value_id': None, 'values': [{'id': None, 'name': '2', 'struct': None, 'source': 6316276763983939}], 'attribute_group_name': 'Ficha técnica', 'id': 'ROOMS', 'value_name': '2', 'value_struct': None, 'attribute_group_id': 'FIND', 'source': 6316276763983939}, {'id': 'TOTAL_AREA', 'name': 'Superficie total', 'value_name': '50 m²', 'values': [{'id': None, 'name': '50 m²', 'struct': {'unit': 'm²', 'number': 50}, 'source': 6316276763983939}], 'attribute_group_name': 'Ficha técnica', 'value_id': None, 'value_struct': {'number': 50, 'unit': 'm²'}, 'attribute_group_id': 'FIND', 'source': 6316276763983939}, {'values': [{'id': '242073', 'name': 'Alquiler', 'struct': None, 'source': 1}], 'attribute_group_name': 'Principales', 'source': 1, 'id': 'OPERATION', 'name': 'Operación', 'value_id': '242073', 'value_name': 'Alquiler', 'value_struct': None, 'attribute_group_id': 'MAIN'}, {'values': [{'struct': None, 'source': 1, 'id': '242062', 'name': 'Departamento'}], 'source': 1, 'name': 'Inmueble', 'value_name': 'Departamento', 'value_struct': None, 'attribute_group_name': 'Principales', 'id': 'PROPERTY_TYPE', 'value_id': '242062', 'attribute_group_id': 'MAIN'}]",,MLA1473,,MLA-APARTMENTS_FOR_RENT,,['good_quality_picture'],4,True,,,,,,,16987222,http://perfil.mercadolibre.com.ar/ALI999,2003-02-18T00:00:00.000-04:00,False,False,"['normal', 'messages_as_seller']",,,365 days,0.0,0,365 days,0,0,365 days,0,0,365 days,0,0,historic,0,0.0,0.0,0.0,0,MLA1130879219,"[{'id': '1', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-04-05T21:41:50Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",ARS,[],[],[],TUxBUENBUGw3M2E1,Capital Federal,TUxBQ0NBUGZlZG1sYQ,Capital Federal,,,False,not_specified,[],,False,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQlNBTjgzMjRa,San Nicolás,,,,,,,,,,,"Colpayo 848, AWN, Buenos Aires, Argentina",,,TUxBQkNBQjM4MDda,Caballito,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,AR,Argentina,-34.61069,-58.44402,
4,MLA1130467824,MLA,Dueño Directo Alquila Departamento 3  Ambientes,80000,,ARS,1,0,classified,gold_premium,2022-06-02T04:04:48.000Z,used,https://departamento.mercadolibre.com.ar/MLA-1130467824-dueno-directo-alquila-departamento-3-ambientes-_JM,http://http2.mlstatic.com/D_746610-MLA49557723752_042022-I.jpg,746610-MLA49557723752_042022,False,,"[{'attribute_group_id': 'COMOYAMEN', 'source': 6316276763983939, 'value_name': 'Sí', 'name': 'Aire acondicionado', 'value_id': '242085', 'value_struct': None, 'values': [{'id': '242085', 'name': 'Sí', 'struct': None, 'source': 6316276763983939}], 'attribute_group_name': 'Comodidades y amenities', 'id': 'HAS_AIR_CONDITIONING'}, {'name': 'Dormitorios', 'value_id': None, 'values': [{'source': 6316276763983939, 'id': None, 'name': '2', 'struct': None}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'id': 'BEDROOMS', 'value_name': '2', 'value_struct': None, 'source': 6316276763983939}, {'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica', 'value_id': None, 'value_name': '56 m²', 'values': [{'id': None, 'name': '56 m²', 'struct': {'number': 56, 'unit': 'm²'}, 'source': 6316276763983939}], 'source': 6316276763983939, 'id': 'COVERED_AREA', 'name': 'Superficie cubierta', 'value_struct': {'number': 56, 'unit': 'm²'}}, {'value_id': None, 'value_name': '1', 'source': 6316276763983939, 'id': 'FULL_BATHROOMS', 'name': 'Baños', 'value_struct': None, 'values': [{'struct': None, 'source': 6316276763983939, 'id': None, 'name': '1'}], 'attribute_group_id': 'FIND', 'attribute_group_name': 'Ficha técnica'}, {'value_struct': None, 'attribute_group_id': 'FIND', 'source': 6316276763983939, 'id': 'ROOMS', 'name': 'Ambientes', 'value_id': None, 'value_name': '3', 'values': [{'id': None, 'name': '3', 'struct': None, 'source': 6316276763983939}], 'attribute_group_name': 'Ficha técnica'}, {'value_struct': {'number': 82, 'unit': 'm²'}, 'attribute_group_name': 'Ficha técnica', 'source': 6316276763983939, 'id': 'TOTAL_AREA', 'name': 'Superficie total', 'value_name': '82 m²', 'value_id': None, 'values': [{'id': None, 'name': '82 m²', 'struct': {'number': 82, 'unit': 'm²'}, 'source': 6316276763983939}], 'attribute_group_id': 'FIND'}, {'name': 'Operación', 'value_name': 'Alquiler', 'value_struct': None, 'attribute_group_id': 'MAIN', 'source': 1, 'id': 'OPERATION', 'value_id': '242073', 'values': [{'source': 1, 'id': '242073', 'name': 'Alquiler', 'struct': None}], 'attribute_group_name': 'Principales'}, {'value_struct': None, 'values': [{'name': 'Departamento', 'struct': None, 'source': 1, 'id': '242062'}], 'source': 1, 'id': 'PROPERTY_TYPE', 'name': 'Inmueble', 'value_id': '242062', 'value_name': 'Departamento', 'attribute_group_id': 'MAIN', 'attribute_group_name': 'Principales'}, {'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230581', 'value_name': 'Usado', 'values': [{'struct': None, 'source': 1, 'id': '2230581', 'name': 'Usado'}], 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 1}]",,MLA1473,,MLA-APARTMENTS_FOR_RENT,,['good_quality_picture'],5,True,,,,,,,716888392,http://perfil.mercadolibre.com.ar/REPARACIONES+VILLAURQUIZA,2021-02-17T17:33:42.000-04:00,False,False,"['normal', 'credits_profile', 'messages_as_seller']",,,365 days,0.0,0,365 days,0,0,365 days,0,1,365 days,4,0,historic,4,0.0,0.0,1.0,4,MLA1130467824,"[{'id': '1', 'type': 'standard', 'amount': 80000, 'regular_amount': None, 'currency_id': 'ARS', 'last_updated': '2022-04-03T04:50:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",ARS,[],[],[],TUxBUENBUGw3M2E1,Capital Federal,TUxBQ0NBUGZlZG1sYQ,Capital Federal,,,False,not_specified,[],,False,,,,,AR,Argentina,AR-C,Capital Federal,TUxBQlZJTDcwOTla,Villa Urquiza,,,,,,,,,,,"Griveo 2506, Buenos Aires, Argentina",,,TUxBQlZJTDE2MDBa,Villa Pueyrredón,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,AR,Argentina,-34.581936,-58.499332,
